#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "I-85"
Fri,2017,6,23,18,29,18,citystate,brattleboro,vt,42.8509152,-72.5578678,27580997,878319066787622917,0,1
Fri,2017,6,23,18,28,45,knowncity,charlotte,unk,35.23,-80.84,434921339,87831892748224512,0,1
Fri,2017,6,23,18,27,13,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878318540440207360,0,1
Fri,2017,6,23,18,27,09,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878318525747568640,0,1
Fri,2017,6,23,18,25,08,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878318016831696896,0,1
Fri,2017,6,23,18,22,38,failure,NA,NA,NA,NA,87275826,87831738930100633,0,1
Fri,2017,6,23,18,20,16,citystate,lawrenceville,ga,33.9562149,-83.9879625,737993945662136320,878316791277027329,0,1
Fri,2017,6,23,18,18,03,citystate,montgomery,al,32.3668052,-86.2999689,779345341904723968,878316233384370176,0,1
Fri,2017,6,23,18,18,02,geo,unk,unk,32.362846,-86.263824,1379350632,87831623315778768,0,1
Fri,2017,6,23,18,14,36,failure,NA,NA,NA,NA,87275826,87831536683686297,0,1
Fri,2017,6,23,18,12,03,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878314725720719360,0,1
Fri,2017,6,23,18,10,22,citystate,gainesville,ga,34.2978794,-83.8240663,2846684081,878314301953638400,0,1
Fri,2017,6,23,18,09,25,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878314060734803968,0,1
Fri,2017,6,23,18,04,40,citystate,charlotte,nc,35.2270869,-80.8431268,35801682,878312867665072128,0,1
Fri,2017,6,23,18,04,30,citystate,charlotte,nc,35.2270869,-80.8431268,227545922,878312827156447232,0,1
Fri,2017,6,23,18,04,14,failure,NA,NA,NA,NA,1161356384,87831275949416038,0,1
Fri,2017,6,23,17,59,13,failure,NA,NA,NA,NA,1161356384,87831149567065702,0,1
Fri,2017,6,23,17,58,35,failure,NA,NA,NA,NA,87275826,87831133745710694,0,1
Fri,2017,6,23,17,56,43,failure,NA,NA,NA,NA,1161356384,87831086487245209,0,1
Fri,2017,6,23,17,56,17,knowncity,charlotte,unk,35.23,-80.84,434921339,87831075685218304,0,1
Fri,2017,6,23,17,54,12,failure,NA,NA,NA,NA,1161356384,87831023323526758,0,1
